date,time,x,y,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,RSSI11,RSSI12,RSSI13,RSSI14,RSSI15,RSSI16,RSSI17,RSSI18
7-01,14:10:36.564,4,0,-66.0,-68.0,-65.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-56.0,-72.0,-59.0,-72.0
7-01,14:10:36.564,4,0,-66.0,-68.0,-67.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-54.0,-72.0,-59.0,-72.0
7-01,14:10:36.564,4,0,-66.0,-68.0,-67.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-56.0,-72.0,-59.0,-72.0
7-01,14:10:36.564,4,0,-66.0,-68.0,-67.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-56.0,-72.0,-59.0,-72.0
7-01,14:10:36.564,4,0,-66.0,-68.0,-67.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-54.0,-72.0,-59.0,-72.0
7-01,14:10:36.564,4,0,-66.0,-68.0,-65.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-54.0,-72.0,-59.0,-72.0
7-01,14:10:36.564,4,0,-66.0,-68.0,-65.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-54.0,-72.0,-59.0,-72.0
7-01,14:10:36.564,4,0,-66.0,-68.0,-65.0,-61.0,-73.0,-69.0,-66.0,-66.0,,-74.0,-58.0,-73.0,-56.0,-72.0,-59.0,-72.0
7-01,14:10:37.077,4,0,-65.0,-70.0,-65.0,-62.0,-72.0,-68.0,,-72.0,-74.0,-71.0,-59.0,-73.0,-54.0,-67.0,-59.0,-65.0
7-01,14:10:37.077,4,0,-65.0,-70.0,-65.0,-62.0,-72.0,-68.0,,-72.0,-74.0,-71.0,-59.0,-73.0,-54.0,-67.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-58.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-58.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-67.0,-57.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-57.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-65.0,-61.0,-61.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-65.0,-71.0,-65.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-71.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-61.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-71.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-59.0,-69.0
7-01,14:10:37.590,4,0,-62.0,-71.0,-67.0,-61.0,-70.0,-69.0,-74.0,-63.0,-74.0,-69.0,-59.0,-74.0,-55.0,-75.0,-59.0,-69.0
